user_id,current_plan_id,current_plan_price,tier,tenure_days,city_tier,segment,engagement_band,total_active_days,total_minutes,total_sessions,total_feature_events,usage_trend,days_last_week,pay_attempts,pay_failures,pay_failure_rate,last_activity_date,days_since_last_activity,touch_count,touch_clicked,touch_redeemed,will_churn_14d,as_of_date
U000706,PLN_BASIC,299.0,low,115,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000707,PLN_BASIC,299.0,low,255,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000708,PLN_PREM,799.0,high,113,1,regular,high,28,434.46,22,36,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000709,PLN_BASIC,299.0,low,137,3,value,high,28,137.51,12,13,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000710,PLN_STD,499.0,mid,140,2,regular,high,28,424.3,22,37,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000711,PLN_STD,499.0,mid,86,2,regular,high,28,459.58,20,49,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000712,PLN_PREM,799.0,high,125,2,regular,high,28,541.21,32,54,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000713,PLN_BASIC,299.0,low,74,2,value,high,28,322.89,27,40,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000714,PLN_PREM,799.0,high,65,1,premium,high,28,855.5,43,72,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000715,PLN_BASIC,299.0,low,26,2,value,high,26,197.83,8,24,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000716,PLN_BASIC,299.0,low,56,1,value,high,28,113.36000000000001,12,13,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000717,PLN_STD,499.0,mid,127,2,value,high,27,329.85,20,37,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000718,PLN_STD,499.0,mid,133,3,regular,high,27,293.56,20,34,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000719,PLN_STD,499.0,mid,197,2,premium,high,27,939.24,49,104,0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000720,PLN_BASIC,299.0,low,106,2,value,high,27,258.96,22,24,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,3.0,0.0,0.0,0,2026-01-16
U000721,PLN_PREM,799.0,high,222,2,premium,high,28,872.82,49,73,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000722,PLN_BASIC,299.0,low,23,3,value,high,23,216.42,16,21,-0.5,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000723,PLN_STD,499.0,mid,44,2,regular,high,28,476.82,41,44,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000724,PLN_BASIC,299.0,low,226,2,value,high,27,221.77,23,41,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000725,PLN_BASIC,299.0,low,59,1,regular,high,27,606.36,32,55,-0.666666666666667,5.0,2.0,1.0,0.5,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000726,PLN_BASIC,299.0,low,227,1,regular,high,28,428.17,26,41,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000727,PLN_BASIC,299.0,low,75,2,regular,high,26,459.92,30,52,-0.33333333333333304,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000728,PLN_BASIC,299.0,low,234,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000729,PLN_STD,499.0,mid,134,2,regular,high,28,618.444262170887,26,37,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000730,PLN_PREM,799.0,high,91,1,premium,high,27,771.91,47,72,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000731,PLN_BASIC,299.0,low,74,3,regular,high,28,223.53,16,20,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000732,PLN_STD,499.0,mid,151,2,regular,high,28,449.85,35,49,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000733,PLN_BASIC,299.0,low,25,3,regular,high,25,527.76,32,51,-1.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000734,PLN_STD,499.0,mid,62,1,value,high,27,241.75,17,25,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000735,PLN_PREM,799.0,high,204,2,premium,high,28,922.3,46,82,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000736,PLN_BASIC,299.0,low,88,3,value,high,28,53.94,3,4,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000737,PLN_STD,499.0,mid,73,2,regular,high,28,581.09,41,52,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000738,PLN_BASIC,299.0,low,173,2,value,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000739,PLN_BASIC,299.0,low,71,3,value,high,27,179.19,14,17,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000740,PLN_BASIC,299.0,low,31,1,regular,high,28,574.64,29,61,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000741,PLN_STD,499.0,mid,51,1,regular,high,28,319.69,19,28,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000742,PLN_PREM,799.0,high,65,2,premium,high,28,837.62,39,80,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000743,PLN_STD,499.0,mid,97,2,premium,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000744,PLN_BASIC,299.0,low,189,1,value,high,28,200.3,12,22,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000745,PLN_BASIC,299.0,low,57,2,value,high,28,158.82,17,15,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000746,PLN_BASIC,299.0,low,165,3,value,high,28,360.65,29,38,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000747,PLN_STD,499.0,mid,123,2,regular,high,28,395.09,29,39,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000748,PLN_STD,499.0,mid,178,2,regular,high,28,535.68,39,56,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000749,PLN_PREM,799.0,high,178,3,premium,high,28,710.08,32,61,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000750,PLN_PREM,799.0,high,217,2,regular,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000751,PLN_BASIC,299.0,low,15,3,value,high,15,121.07000000000001,7,11,1.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000752,PLN_PREM,799.0,high,219,2,regular,high,27,527.23,33,41,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000753,PLN_BASIC,299.0,low,235,3,regular,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000754,PLN_BASIC,299.0,low,22,2,regular,high,22,372.68,30,32,0.0,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000755,PLN_BASIC,299.0,low,117,1,value,high,28,311.57,21,37,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000756,PLN_PREM,799.0,high,147,3,regular,high,28,471.47,31,48,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000757,PLN_BASIC,299.0,low,71,2,regular,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,1,2026-01-16
U000758,PLN_BASIC,299.0,low,160,1,value,high,26,199.07,16,25,0.5,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000759,PLN_BASIC,299.0,low,224,1,regular,high,28,544.3,27,63,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000760,PLN_STD,499.0,mid,73,2,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U000761,PLN_STD,499.0,mid,212,1,regular,high,28,556.2,35,60,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000762,PLN_STD,499.0,mid,118,2,regular,high,28,660.78,41,62,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000763,PLN_PREM,799.0,high,18,1,premium,high,17,401.44,28,44,-2.0,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000764,PLN_BASIC,299.0,low,22,2,value,high,21,147.8,14,27,-0.5,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000765,PLN_BASIC,299.0,low,166,2,value,high,28,108.94,9,15,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000766,PLN_BASIC,299.0,low,61,2,value,high,28,363.54,31,37,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000767,PLN_STD,499.0,mid,103,2,regular,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000768,PLN_BASIC,299.0,low,136,1,value,high,28,286.48,20,32,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000769,PLN_STD,499.0,mid,221,2,regular,high,28,480.28,32,43,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000770,PLN_BASIC,299.0,low,162,2,value,high,28,179.47,14,23,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000771,PLN_BASIC,299.0,low,93,2,value,high,28,277.42,21,33,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000772,PLN_BASIC,299.0,low,9,1,regular,high,9,211.3,10,17,4.5,4.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000773,PLN_PREM,799.0,high,255,1,regular,high,28,371.09000000000003,27,40,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000774,PLN_STD,499.0,mid,76,1,premium,high,28,1087.44,59,114,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000775,PLN_STD,499.0,mid,44,2,regular,high,28,435.41,23,41,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000776,PLN_PREM,799.0,high,18,2,regular,high,18,337.13,20,43,-1.5,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000777,PLN_BASIC,299.0,low,150,3,regular,high,28,294.94,25,36,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000778,PLN_STD,499.0,mid,227,2,regular,high,28,475.69,35,46,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000779,PLN_STD,499.0,mid,188,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000780,PLN_BASIC,299.0,low,43,2,regular,high,27,544.82,36,43,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000781,PLN_STD,499.0,mid,36,1,regular,high,28,449.73,30,50,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000782,PLN_STD,499.0,mid,97,2,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,1,2026-01-16
U000783,PLN_BASIC,299.0,low,226,2,regular,high,28,607.18,31,58,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000784,PLN_BASIC,299.0,low,226,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000785,PLN_BASIC,299.0,low,136,1,regular,high,27,442.06,25,42,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000786,PLN_BASIC,299.0,low,109,3,value,high,28,144.94,9,18,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000787,PLN_BASIC,299.0,low,248,3,regular,high,28,429.4,32,57,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000788,PLN_STD,499.0,mid,84,1,premium,high,28,762.22,46,90,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000789,PLN_BASIC,299.0,low,120,2,value,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000790,PLN_BASIC,299.0,low,253,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000791,PLN_STD,499.0,mid,232,2,value,high,28,203.21,19,26,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000792,PLN_STD,499.0,mid,142,3,value,high,28,260.82,29,29,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000793,PLN_PREM,799.0,high,75,2,premium,high,28,856.52,42,89,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000794,PLN_STD,499.0,mid,49,3,regular,high,28,477.60999999999996,27,48,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000795,PLN_BASIC,299.0,low,148,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000796,PLN_BASIC,299.0,low,182,1,value,high,28,231.98000000000002,20,26,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000797,PLN_PREM,799.0,high,13,2,premium,high,13,491.57,29,55,3.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000798,PLN_BASIC,299.0,low,141,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000799,PLN_BASIC,299.0,low,177,1,regular,high,27,518.8,29,55,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000800,PLN_BASIC,299.0,low,145,2,value,high,28,254.41,16,24,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000801,PLN_BASIC,299.0,low,253,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000802,PLN_BASIC,299.0,low,181,1,regular,high,28,330.40999999999997,20,34,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000803,PLN_BASIC,299.0,low,127,2,value,high,27,87.03999999999999,14,11,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000804,PLN_BASIC,299.0,low,26,3,regular,high,24,641.74,37,51,0.33333333333333304,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000805,PLN_BASIC,299.0,low,71,2,value,high,27,46.099999999999994,3,6,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000806,PLN_BASIC,299.0,low,60,2,regular,high,28,593.63,29,61,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000807,PLN_STD,499.0,mid,120,3,regular,high,26,697.95,36,70,-0.33333333333333304,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000808,PLN_BASIC,299.0,low,229,2,regular,high,28,548.0600000000001,37,48,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000809,PLN_BASIC,299.0,low,158,1,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000810,PLN_STD,499.0,mid,6,1,regular,high,6,87.5,4,12,3.0,3.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000811,PLN_PREM,799.0,high,245,3,premium,high,27,669.78,41,79,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000812,PLN_BASIC,299.0,low,36,2,value,high,27,86.52000000000001,9,9,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000813,PLN_BASIC,299.0,low,85,2,value,high,27,220.9,15,26,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000814,PLN_STD,499.0,mid,185,1,regular,high,28,359.01,20,38,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000815,PLN_STD,499.0,mid,61,2,value,high,27,94.06,9,13,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000816,PLN_STD,499.0,mid,46,3,regular,high,28,548.73,38,60,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000817,PLN_STD,499.0,mid,246,2,regular,high,28,385.06,26,44,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000818,PLN_BASIC,299.0,low,230,3,value,high,28,298.96999999999997,26,30,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000819,PLN_PREM,799.0,high,89,2,regular,high,28,347.23,17,44,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000820,PLN_STD,499.0,mid,6,2,regular,mid,6,82.53,5,6,3.0,3.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000821,PLN_BASIC,299.0,low,250,3,value,high,28,179.14999999999998,17,21,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000822,PLN_PREM,799.0,high,89,2,premium,high,28,488.4,32,47,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000823,PLN_STD,499.0,mid,222,2,value,high,28,346.56,27,33,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000824,PLN_BASIC,299.0,low,93,3,value,high,28,227.93,16,23,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000825,PLN_STD,499.0,mid,100,2,regular,high,28,479.91,37,46,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000826,PLN_BASIC,299.0,low,234,2,value,high,28,418.69,29,48,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000827,PLN_STD,499.0,mid,86,3,regular,high,28,456.47,32,62,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000828,PLN_BASIC,299.0,low,31,1,value,high,26,153.37,10,17,-0.33333333333333304,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000829,PLN_PREM,799.0,high,40,2,regular,high,27,457.87,25,58,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000830,PLN_BASIC,299.0,low,249,1,value,high,28,250.92,15,26,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000831,PLN_STD,499.0,mid,195,2,regular,high,28,550.71,46,56,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000832,PLN_STD,499.0,mid,196,1,regular,high,28,422.4,23,41,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000833,PLN_STD,499.0,mid,143,2,regular,high,28,495.14,31,55,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000834,PLN_PREM,799.0,high,221,1,premium,high,28,1064.09,59,93,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000835,PLN_STD,499.0,mid,42,2,regular,high,28,435.87,33,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000836,PLN_BASIC,299.0,low,62,2,regular,high,28,561.5699999999999,42,56,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000837,PLN_STD,499.0,mid,54,2,regular,high,27,410.39,29,60,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000838,PLN_STD,499.0,mid,207,2,premium,high,28,843.3100000000001,56,114,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000839,PLN_STD,499.0,mid,253,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000840,PLN_PREM,799.0,high,28,2,premium,high,27,964.85,60,82,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000841,PLN_BASIC,299.0,low,184,2,value,high,28,163.85,11,23,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000842,PLN_STD,499.0,mid,92,3,regular,high,26,0.0,0,0,-0.33333333333333304,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U000843,PLN_PREM,799.0,high,28,2,regular,high,28,468.91999999999996,25,54,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000844,PLN_BASIC,299.0,low,247,1,value,high,28,290.93,18,24,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000845,PLN_STD,499.0,mid,255,3,value,high,28,162.04,10,15,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000846,PLN_PREM,799.0,high,255,2,premium,high,28,644.63,39,69,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000847,PLN_PREM,799.0,high,217,1,regular,high,27,700.5699999999999,42,68,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000848,PLN_BASIC,299.0,low,244,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000849,PLN_BASIC,299.0,low,51,1,value,high,25,217.99,12,24,-0.833333333333333,4.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000850,PLN_BASIC,299.0,low,104,1,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000851,PLN_STD,499.0,mid,11,2,regular,high,11,90.17,5,11,5.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000852,PLN_PREM,799.0,high,55,1,premium,high,28,772.02,41,94,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000853,PLN_PREM,799.0,high,15,3,premium,high,15,521.61,29,51,1.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000854,PLN_STD,499.0,mid,197,3,regular,high,28,341.29,15,30,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
